SaleID	Date	StoreID	CustomerID	EmployeeID	ProductID	Quantity	Discount	SalesAmount	Profit
SA00371	6/03/2025	S10	C0024	E019	P042	1	20	305.76	-1.24
SA00372	19/04/2025	S05	C0155	E023	P087	3	20	441.22	60.22
SA00373	26/01/2026	S07	C0016	E122	P089	3	15	1757.23	701.23
SA00374	14/08/2025	S03	C0201	E140	P030	2	20	524.59	156.59
SA00375	2/11/2025	S11	C0192	E003	P080	3	5	344.28	128.28
SA00376	25/05/2025	S02	C0022	E002	P034	5	20	230.76	15.76
SA00377	8/02/2026	S09	C0044	E079	P084	5	20	1330.2	375.2
SA00378	5/08/2025	S07	C0263	E037	P023	2	10	139.45	39.45
SA00379	15/08/2025	S10	C0130	E050	P011	2	5	151.26	19.26
SA00380	25/02/2025	S09	C0237	E141	P074	1	5	639.66	148.66
SA00381	10/03/2025	S05	C0051	E051	P070	1	10	755.86	326.86
SA00382	5/12/2025	S06	C0066	E061	P046	5	15	2271.24	676.24
SA00383	13/03/2025	S04	C0163	E125	P076	1	10	95.39	11.39
SA00384	10/11/2025	S10	C0079	E145	P064	4	10	535.93	227.93
SA00385	20/11/2025	S07	C0087	E002	P043	5	10	273.74	63.74
SA00386	15/08/2025	S11	C0224	E071	P059	3	5	1405.48	397.48
SA00387	6/12/2025	S08	C0237	E115	P065	3	5	2457.9	957.9
SA00388	14/05/2026	S09	C0056	E045	P083	3	10	1565.32	443.32
SA00389	15/10/2025	S03	C0276	E051	P074	5	0	3366.65	911.65
SA00390	19/03/2025	S01	C0260	E008	P094	3	0	1582.89	583.89
SA00391	19/02/2026	S10	C0109	E010	P022	5	20	1791	591
SA00392	29/04/2026	S11	C0077	E094	P020	5	10	432.04	117.04
SA00393	25/10/2025	S03	C0238	E129	P015	4	5	236.44	72.44
SA00394	11/02/2026	S06	C0258	E003	P083	5	0	2898.75	1028.75
SA00395	19/06/2025	S09	C0072	E115	P011	2	20	127.38	-4.62
SA00396	30/05/2025	S08	C0184	E011	P082	2	5	1288.62	490.62
SA00397	26/08/2025	S02	C0136	E095	P079	2	15	572.05	218.05
SA00398	31/07/2025	S09	C0185	E100	P055	2	0	918.18	374.18
SA00399	17/02/2025	S01	C0166	E027	P059	4	15	1676.71	332.71
SA00400	27/09/2025	S10	C0279	E146	P015	5	10	279.99	74.99
SA00401	23/01/2026	S06	C0040	E133	P037	2	15	1548.53	592.53
SA00402	17/08/2025	S09	C0208	E091	P013	3	15	1245.24	414.24
SA00403	9/05/2026	S10	C0004	E129	P052	3	15	1195.85	85.85
SA00404	19/06/2025	S04	C0040	E132	P029	2	15	340.29	132.29
SA00405	3/06/2025	S03	C0081	E093	P076	3	5	302.07	50.07
SA00406	24/08/2025	S07	C0170	E030	P097	5	0	950.35	200.35
SA00407	6/05/2026	S04	C0083	E106	P055	4	15	1560.91	472.91
SA00408	14/02/2025	S03	C0083	E035	P062	1	5	910.76	412.76
SA00409	31/05/2025	S01	C0086	E067	P031	5	0	2781.3	671.3
SA00410	20/02/2026	S10	C0010	E073	P095	2	20	897.38	321.38
SA00411	5/04/2026	S10	C0242	E124	P047	1	5	381.04	140.04
SA00412	25/02/2026	S10	C0074	E150	P074	2	5	1279.33	297.33
SA00413	8/06/2026	S05	C0086	E088	P037	2	20	1457.44	501.44
SA00414	12/03/2025	S04	C0194	E099	P100	4	20	3017.57	1061.57
SA00415	17/01/2025	S04	C0268	E130	P014	2	0	1086.4	504.4
SA00416	9/04/2025	S03	C0244	E010	P044	4	5	113.58	17.58
SA00417	1/05/2025	S02	C0247	E034	P063	5	20	885.64	10.64
SA00418	2/01/2025	S11	C0221	E134	P097	5	20	760.28	10.28
SA00419	14/02/2025	S09	C0220	E059	P041	4	10	1417.97	493.97
SA00420	25/12/2025	S10	C0051	E109	P009	4	15	2276.06	320.06
SA00421	4/05/2026	S04	C0043	E073	P049	2	10	821.7	145.7
SA00422	23/02/2026	S05	C0097	E002	P082	5	20	2712.88	717.88
SA00423	20/06/2026	S02	C0267	E002	P055	1	20	367.27	95.27
SA00424	20/11/2025	S07	C0186	E028	P076	4	5	402.76	66.76
SA00425	17/09/2025	S05	C0275	E109	P011	2	15	135.34	3.34
SA00426	10/10/2025	S11	C0204	E053	P047	5	10	1804.9	599.9
SA00427	10/05/2026	S03	C0190	E144	P016	4	20	128.86	24.86
SA00428	17/09/2025	S05	C0177	E102	P035	5	15	1716.11	431.11
SA00429	24/08/2025	S08	C0083	E026	P029	2	0	400.34	192.34
SA00430	15/02/2026	S06	C0027	E042	P078	2	20	1185.44	271.44
SA00431	4/04/2025	S03	C0242	E112	P001	4	0	895.4	319.4
SA00432	27/09/2025	S04	C0190	E021	P061	1	0	210.24	60.24
SA00433	29/01/2026	S07	C0267	E074	P027	5	0	2689.05	674.05
SA00434	29/06/2025	S11	C0254	E113	P049	5	0	2282.5	592.5
SA00435	15/06/2026	S05	C0100	E009	P036	1	5	622.68	228.68
SA00436	13/06/2026	S04	C0087	E010	P072	5	20	2141.92	401.92
SA00437	1/01/2025	S03	C0045	E071	P026	3	5	1618.91	460.91
SA00438	9/02/2026	S07	C0103	E133	P009	4	10	2409.95	453.95
SA00439	3/04/2025	S09	C0146	E144	P029	1	0	200.17	96.17
SA00440	22/12/2025	S05	C0116	E050	P098	5	10	1010.52	290.52
SA00441	5/01/2025	S05	C0090	E105	P096	4	15	2401.66	649.66
SA00442	16/03/2025	S09	C0151	E088	P020	5	0	480.05	165.05
SA00443	21/09/2025	S09	C0129	E114	P051	1	20	241.17	6.17
SA00444	11/05/2026	S04	C0174	E118	P030	4	20	1049.18	313.18
SA00445	29/01/2025	S08	C0060	E067	P024	4	20	639.23	123.23
SA00446	14/08/2025	S11	C0118	E081	P042	1	15	324.87	17.87
SA00447	13/06/2026	S09	C0005	E068	P069	4	10	1973.66	289.66
SA00448	6/04/2025	S07	C0176	E020	P092	2	10	1035.32	189.32
SA00449	3/05/2026	S06	C0182	E056	P072	5	5	2543.53	803.53
SA00450	7/07/2025	S11	C0098	E128	P093	5	10	640.71	265.71
SA00451	5/09/2025	S05	C0106	E059	P036	2	5	1245.36	457.36
SA00452	31/12/2025	S03	C0055	E031	P041	2	5	748.37	286.37
SA00453	7/01/2025	S09	C0022	E124	P036	1	15	557.13	163.13
SA00454	19/11/2025	S08	C0141	E126	P027	3	20	1290.74	81.74
SA00455	14/10/2025	S07	C0114	E148	P052	2	20	750.34	10.34
SA00456	23/06/2026	S07	C0245	E139	P063	2	0	442.82	92.82
SA00457	22/12/2025	S07	C0090	E118	P029	1	20	160.14	56.14
SA00458	17/04/2026	S06	C0005	E004	P035	1	20	323.03	66.03
SA00459	14/04/2025	S06	C0186	E067	P054	2	15	775.8	317.8
SA00460	27/09/2025	S04	C0138	E121	P040	2	20	203.6	39.6
SA00461	10/01/2026	S03	C0256	E109	P025	5	10	1551.51	186.51
SA00462	17/01/2026	S06	C0206	E072	P072	2	15	910.32	214.32
SA00463	15/05/2025	S10	C0118	E026	P024	4	5	759.09	243.09
SA00464	19/03/2026	S07	C0101	E038	P006	3	5	1173.83	411.83
SA00465	10/01/2025	S03	C0216	E128	P010	2	15	945.46	153.46
SA00466	20/11/2025	S08	C0154	E065	P070	2	20	1343.76	485.76
SA00467	18/02/2025	S07	C0051	E042	P085	5	20	1566.92	406.92
SA00468	18/09/2025	S08	C0050	E116	P047	1	5	381.04	140.04
SA00469	5/01/2026	S06	C0132	E089	P094	3	10	1424.6	425.6
SA00470	5/05/2025	S06	C0102	E148	P034	1	15	49.04	6.04
SA00471	28/06/2025	S05	C0182	E084	P045	5	20	301.96	81.96
SA00472	3/04/2026	S02	C0196	E074	P003	5	15	839.93	119.93
SA00473	21/06/2025	S11	C0173	E108	P070	4	5	3191.43	1475.43
SA00474	19/02/2026	S02	C0041	E042	P039	5	20	3534.48	1299.48
SA00475	18/11/2025	S06	C0150	E069	P019	3	5	1795.67	691.67
SA00476	5/10/2025	S08	C0186	E134	P093	5	15	605.12	230.12
SA00477	21/06/2025	S03	C0012	E033	P017	4	15	2042.89	138.89
SA00478	23/03/2025	S04	C0086	E102	P081	2	10	212.99	36.99
SA00479	7/03/2025	S08	C0028	E007	P079	1	0	336.5	159.5
SA00480	27/03/2025	S02	C0135	E040	P090	4	20	1400.16	436.16
SA00481	13/11/2025	S04	C0127	E073	P085	1	15	332.97	100.97
SA00482	15/05/2025	S09	C0088	E008	P061	4	5	798.91	198.91
SA00483	30/11/2025	S08	C0240	E139	P041	1	10	354.49	123.49
SA00484	1/04/2026	S03	C0277	E046	P092	3	20	1380.43	111.43
SA00485	13/04/2026	S11	C0223	E135	P002	5	20	1705.88	440.88
SA00486	22/12/2025	S08	C0277	E059	P073	5	10	93.87	23.87
SA00487	12/11/2025	S06	C0212	E067	P056	1	15	320.62	125.62
SA00488	11/01/2025	S01	C0268	E035	P069	2	10	986.83	144.83
SA00489	26/04/2026	S09	C0005	E126	P097	3	10	513.19	63.19
SA00490	10/01/2025	S07	C0150	E060	P060	4	10	314.14	102.14
SA00491	18/01/2026	S04	C0211	E144	P069	1	20	438.59	17.59
SA00492	13/09/2025	S03	C0200	E097	P013	4	15	1660.32	552.32
SA00493	23/03/2025	S07	C0123	E133	P064	2	10	267.97	113.97
SA00494	19/10/2025	S11	C0273	E069	P073	5	10	93.87	23.87
SA00495	12/03/2025	S03	C0070	E075	P038	4	5	2494.47	1174.47
SA00496	9/04/2026	S05	C0252	E049	P005	1	15	222.18	72.18
SA00497	5/06/2025	S01	C0274	E006	P008	3	0	119.4	20.4
SA00498	16/10/2025	S05	C0065	E113	P071	2	0	1530.34	586.34
SA00499	3/04/2025	S03	C0008	E127	P047	1	5	381.04	140.04
SA00500	7/03/2026	S05	C0256	E096	P015	2	10	112	30
SA00501	5/12/2025	S02	C0075	E015	P024	4	0	799.04	283.04
SA00502	15/03/2025	S09	C0241	E047	P096	3	15	1801.24	487.24
SA00503	26/01/2026	S01	C0063	E064	P056	2	10	678.96	288.96
SA00504	11/09/2025	S01	C0102	E118	P023	4	15	263.4	63.4
SA00505	2/08/2025	S08	C0200	E080	P087	1	20	147.07	20.07
SA00506	13/02/2025	S09	C0267	E032	P092	3	5	1639.26	370.26
SA00507	2/11/2025	S04	C0185	E014	P096	3	15	1801.24	487.24
SA00508	30/08/2025	S11	C0223	E084	P008	2	0	79.6	13.6
SA00509	10/10/2025	S10	C0062	E102	P027	1	5	510.92	107.92
SA00510	13/02/2025	S10	C0244	E040	P061	2	0	420.48	120.48
SA00511	12/09/2025	S03	C0256	E024	P011	3	0	238.83	40.83
SA00512	3/03/2025	S01	C0183	E040	P014	5	10	2444.4	989.4
SA00513	9/05/2025	S08	C0120	E082	P094	5	0	2638.15	973.15
SA00514	26/03/2026	S04	C0011	E097	P040	5	10	572.62	162.62
SA00515	14/09/2025	S01	C0249	E113	P030	3	5	934.43	382.43
SA00516	17/05/2026	S04	C0096	E140	P041	5	10	1772.46	617.46
SA00517	25/04/2026	S05	C0083	E018	P043	3	10	164.24	38.24
SA00518	6/04/2026	S05	C0135	E139	P083	5	5	2753.81	883.81
SA00519	1/01/2025	S11	C0260	E098	P080	3	15	308.04	92.04
SA00520	8/01/2026	S10	C0123	E083	P088	2	0	1744.8	810.8
SA00521	1/02/2026	S04	C0269	E128	P031	1	20	445.01	23.01
SA00522	17/10/2025	S06	C0210	E083	P094	5	5	2506.24	841.24
SA00523	20/06/2026	S11	C0035	E012	P015	1	0	62.22	21.22
SA00524	2/02/2025	S04	C0055	E125	P025	2	5	655.08	109.08
SA00525	2/02/2025	S10	C0199	E126	P036	2	0	1310.9	522.9
SA00526	20/09/2025	S01	C0188	E057	P044	5	20	119.56	-0.44
SA00527	14/01/2025	S04	C0252	E021	P035	5	0	2018.95	733.95
SA00528	5/01/2026	S09	C0213	E095	P026	4	0	2272.16	728.16
SA00529	30/09/2025	S09	C0021	E019	P030	1	20	262.3	78.3
SA00530	10/08/2025	S09	C0050	E026	P079	3	0	1009.5	478.5
SA00531	30/01/2026	S04	C0099	E135	P073	2	20	33.38	5.38
SA00532	3/07/2025	S09	C0213	E028	P065	2	20	1379.87	379.87
SA00533	15/04/2026	S11	C0219	E027	P069	5	10	2467.08	362.08
SA00534	16/02/2026	S09	C0173	E041	P088	2	5	1657.56	723.56
SA00535	30/03/2026	S06	C0162	E141	P082	5	20	2712.88	717.88
SA00536	27/02/2026	S11	C0221	E083	P047	3	10	1082.94	359.94
SA00537	8/08/2025	S07	C0131	E093	P030	5	5	1557.38	637.38
SA00538	11/02/2026	S01	C0018	E073	P021	4	15	575.89	207.89
SA00539	15/06/2026	S03	C0155	E002	P078	5	0	3704.5	1419.5
SA00540	8/08/2025	S06	C0012	E071	P057	3	5	1109.76	467.76
SA00541	8/06/2025	S02	C0020	E118	P067	5	20	2459.48	34.48
SA00542	22/05/2025	S05	C0188	E150	P015	3	5	177.33	54.33
SA00543	20/09/2025	S05	C0048	E147	P078	2	5	1407.71	493.71
SA00544	11/08/2025	S02	C0167	E124	P085	4	20	1253.54	325.54
SA00545	8/04/2025	S10	C0154	E010	P074	2	15	1144.66	162.66
SA00546	22/03/2025	S01	C0172	E090	P030	5	15	1393.45	473.45
SA00547	4/05/2025	S04	C0006	E098	P099	4	15	507.25	187.25
SA00548	21/06/2026	S01	C0164	E139	P032	1	10	99.88	20.88
SA00549	1/12/2025	S09	C0114	E040	P049	5	5	2168.38	478.38
SA00550	2/04/2026	S10	C0259	E024	P077	1	15	407.67	143.67
SA00551	24/10/2025	S07	C0076	E034	P024	2	15	339.59	81.59
SA00552	3/05/2026	S10	C0026	E141	P056	3	0	1131.6	546.6
SA00553	29/03/2025	S07	C0257	E112	P094	4	10	1899.47	567.47
SA00554	8/05/2026	S09	C0102	E125	P039	2	5	1678.88	784.88
SA00555	20/07/2025	S09	C0269	E064	P074	4	20	2154.66	190.66
SA00556	30/09/2025	S07	C0166	E148	P098	2	0	449.12	161.12
SA00557	28/02/2026	S07	C0188	E090	P059	1	0	493.15	157.15
SA00558	19/12/2025	S10	C0013	E079	P002	2	10	767.65	261.65
SA00559	29/03/2026	S10	C0075	E113	P054	2	10	821.43	363.43
SA00560	24/07/2025	S11	C0192	E040	P018	1	5	438.41	139.41
SA00561	25/02/2025	S04	C0076	E074	P055	1	0	459.09	187.09
SA00562	24/04/2025	S05	C0231	E121	P039	1	10	795.26	348.26
SA00563	3/08/2025	S09	C0109	E053	P007	1	10	34.69	6.69
SA00564	22/09/2025	S09	C0248	E037	P099	5	20	596.76	196.76
SA00565	24/06/2026	S01	C0131	E044	P024	1	15	169.8	40.8
SA00566	25/07/2025	S10	C0139	E014	P055	1	10	413.18	141.18
SA00567	10/03/2025	S07	C0139	E093	P067	4	0	2459.48	519.48
SA00568	27/10/2025	S11	C0198	E060	P079	1	0	336.5	159.5
SA00569	12/04/2025	S06	C0249	E137	P019	4	20	2016.19	544.19
SA00570	23/07/2025	S09	C0235	E144	P048	1	5	542.25	79.25
SA00571	11/09/2025	S09	C0157	E086	P041	1	0	393.88	162.88
SA00572	10/06/2025	S01	C0178	E091	P076	4	15	360.37	24.37
SA00573	30/08/2025	S09	C0142	E016	P034	3	10	155.76	26.76
SA00574	31/01/2025	S09	C0144	E058	P079	3	15	858.08	327.08
SA00575	7/02/2026	S11	C0071	E023	P046	2	10	961.94	323.94
SA00576	21/08/2025	S07	C0124	E147	P094	4	20	1688.42	356.42
SA00577	16/11/2025	S10	C0169	E115	P027	2	15	914.28	108.28
SA00578	31/07/2025	S11	C0071	E149	P014	5	5	2580.2	1125.2
SA00579	22/05/2025	S05	C0269	E035	P055	5	5	2180.68	820.68
SA00580	11/06/2025	S06	C0035	E143	P094	4	5	2004.99	672.99
SA00581	8/07/2025	S06	C0075	E008	P036	5	0	3277.25	1307.25
SA00582	26/02/2026	S05	C0227	E071	P069	3	15	1398.01	135.01
SA00583	20/04/2025	S03	C0095	E007	P087	2	5	349.3	95.3
SA00584	1/10/2025	S10	C0119	E060	P045	5	20	301.96	81.96
SA00585	3/01/2026	S02	C0245	E035	P018	2	0	922.96	324.96
SA00586	26/04/2026	S11	C0192	E048	P038	5	20	2625.76	975.76
SA00587	1/05/2026	S03	C0084	E050	P066	4	15	908.31	88.31
SA00588	23/02/2026	S01	C0139	E106	P003	2	0	395.26	107.26
SA00589	29/07/2025	S02	C0091	E113	P095	2	5	1065.63	489.63
SA00590	29/11/2025	S08	C0127	E110	P017	5	15	2553.61	173.61
SA00591	25/01/2026	S06	C0202	E147	P098	4	0	898.24	322.24
SA00592	22/06/2026	S11	C0020	E134	P026	5	20	2272.16	342.16
SA00593	13/04/2026	S01	C0126	E133	P061	1	15	178.7	28.7
SA00594	10/02/2025	S09	C0199	E133	P027	5	15	2285.69	270.69
SA00595	26/10/2025	S08	C0204	E078	P074	1	5	639.66	148.66
SA00596	20/06/2025	S07	C0151	E014	P010	3	15	1418.18	230.18
SA00597	20/04/2026	S11	C0232	E024	P042	5	5	1815.45	280.45
SA00598	4/07/2025	S10	C0280	E035	P072	5	0	2677.4	937.4
SA00599	28/11/2025	S08	C0013	E046	P002	4	15	1450	438
SA00600	26/07/2025	S08	C0047	E065	P025	4	20	1103.3	11.3
SA00601	7/05/2025	S02	C0059	E116	P048	3	5	1626.75	237.75
SA00602	21/06/2026	S07	C0262	E041	P002	3	0	1279.41	520.41
SA00603	25/01/2026	S01	C0088	E086	P057	4	20	1246.05	390.05
SA00604	16/06/2025	S03	C0092	E014	P062	5	5	4553.78	2063.78
SA00605	13/11/2025	S08	C0148	E047	P072	4	10	1927.73	535.73
SA00606	27/07/2025	S01	C0130	E004	P032	1	5	105.43	26.43
SA00607	26/05/2026	S09	C0003	E127	P013	4	15	1660.32	552.32
SA00608	3/05/2026	S08	C0210	E114	P045	2	5	143.43	55.43
SA00609	7/01/2025	S04	C0143	E143	P062	1	20	766.95	268.95
SA00610	9/07/2025	S03	C0029	E090	P077	2	0	959.22	431.22
SA00611	3/02/2025	S11	C0153	E085	P054	1	5	433.53	204.53
SA00612	22/04/2025	S07	C0092	E042	P016	1	0	40.27	14.27
SA00613	1/07/2025	S08	C0185	E010	P017	3	20	1442.04	14.04
SA00614	27/11/2025	S06	C0195	E018	P052	1	10	422.06	52.06
SA00615	8/03/2025	S05	C0242	E035	P037	4	20	2914.88	1002.88
SA00616	4/12/2025	S09	C0212	E135	P082	1	10	610.4	211.4
SA00617	1/03/2025	S02	C0271	E023	P079	2	5	639.35	285.35
SA00618	22/10/2025	S07	C0163	E067	P065	4	20	2759.74	759.74
SA00619	29/12/2025	S03	C0255	E134	P088	5	20	3489.6	1154.6
SA00620	4/07/2025	S10	C0120	E075	P088	4	15	2966.16	1098.16
SA00621	2/05/2025	S01	C0239	E031	P025	2	0	689.56	143.56
SA00622	1/03/2026	S07	C0024	E086	P039	2	20	1413.79	519.79
SA00623	6/08/2025	S01	C0104	E073	P031	3	20	1335.02	69.02
SA00624	12/11/2025	S05	C0260	E141	P017	3	0	1802.55	374.55
SA00625	27/04/2025	S11	C0171	E088	P036	3	0	1966.35	784.35
SA00626	30/01/2025	S03	C0100	E085	P055	4	20	1469.09	381.09
SA00627	1/05/2026	S01	C0070	E124	P072	3	15	1365.47	321.47
SA00628	10/12/2025	S08	C0212	E015	P096	2	15	1200.83	324.83
SA00629	20/11/2025	S09	C0275	E005	P081	5	10	532.48	92.48
SA00630	6/12/2025	S06	C0034	E039	P012	2	20	482.61	32.61
SA00631	14/12/2025	S07	C0274	E043	P016	3	0	120.81	42.81
SA00632	3/02/2026	S03	C0060	E079	P013	5	20	1953.32	568.32
SA00633	6/10/2025	S07	C0045	E128	P035	3	0	1211.37	440.37
SA00634	8/04/2026	S05	C0111	E135	P002	2	10	767.65	261.65
SA00635	25/04/2025	S06	C0020	E052	P071	3	5	2180.73	764.73
SA00636	3/06/2026	S01	C0248	E129	P056	1	15	320.62	125.62
SA00637	15/12/2025	S08	C0269	E080	P045	2	5	143.43	55.43
SA00638	11/04/2025	S09	C0068	E053	P021	3	5	482.73	206.73
SA00639	1/02/2026	S09	C0060	E002	P001	1	15	190.27	46.27
SA00640	31/03/2025	S06	C0240	E012	P073	3	0	62.58	20.58
SA00641	16/11/2025	S01	C0160	E054	P071	1	20	612.14	140.14
SA00642	17/07/2025	S05	C0142	E137	P047	3	5	1143.11	420.11
SA00643	1/05/2025	S05	C0077	E041	P041	3	15	1004.39	311.39
SA00644	16/01/2025	S10	C0264	E027	P022	3	0	1343.25	623.25
SA00645	25/12/2025	S09	C0164	E070	P086	2	20	1012.82	200.82
SA00646	8/09/2025	S03	C0037	E080	P003	2	10	355.73	67.73
SA00647	31/03/2026	S01	C0067	E008	P037	5	10	4099.05	1709.05
SA00648	19/04/2025	S07	C0028	E023	P004	4	0	372	120
SA00649	3/07/2025	S10	C0229	E092	P005	4	15	888.73	288.73
SA00650	22/07/2025	S11	C0274	E021	P084	3	10	897.89	324.89
SA00651	15/05/2025	S02	C0240	E025	P078	4	20	2370.88	542.88
SA00652	22/04/2026	S08	C0119	E058	P086	4	10	2278.84	654.84
SA00653	22/09/2025	S06	C0201	E047	P083	2	20	927.6	179.6
SA00654	10/04/2026	S08	C0016	E017	P026	3	10	1533.71	375.71
SA00655	26/12/2025	S08	C0237	E044	P012	4	0	1206.52	306.52
SA00656	11/05/2025	S09	C0053	E104	P066	3	10	721.3	106.3
SA00657	14/03/2025	S05	C0273	E119	P081	1	10	106.5	18.5
SA00658	28/02/2026	S04	C0125	E141	P069	4	20	1754.37	70.37
SA00659	29/01/2026	S02	C0175	E054	P020	2	15	163.22	37.22
SA00660	22/03/2026	S10	C0176	E140	P024	5	15	848.98	203.98
SA00661	21/03/2025	S10	C0250	E030	P021	2	5	321.82	137.82
SA00662	20/04/2026	S06	C0050	E114	P044	5	20	119.56	-0.44
SA00663	20/02/2026	S02	C0056	E098	P045	2	10	135.88	47.88
SA00664	4/03/2025	S02	C0112	E036	P090	3	15	1115.75	392.75
SA00665	31/05/2025	S11	C0077	E116	P052	5	0	2344.8	494.8
SA00666	4/02/2026	S10	C0229	E051	P018	5	10	2076.66	581.66
SA00667	3/11/2025	S10	C0156	E112	P002	2	10	767.65	261.65
SA00668	9/01/2025	S10	C0262	E104	P081	3	0	354.99	90.99
SA00669	5/03/2025	S06	C0028	E001	P035	2	10	726.82	212.82
SA00670	23/04/2025	S05	C0016	E061	P089	5	10	3101	1341
SA00671	8/02/2026	S11	C0163	E098	P061	4	20	672.77	72.77
SA00672	22/03/2026	S09	C0109	E045	P048	4	15	1940.69	88.69
SA00673	12/07/2025	S09	C0197	E093	P039	4	5	3357.76	1569.76
SA00674	23/10/2025	S11	C0065	E035	P039	4	5	3357.76	1569.76
SA00675	17/01/2025	S03	C0250	E112	P077	1	0	479.61	215.61
SA00676	21/05/2025	S11	C0213	E117	P082	2	0	1356.44	558.44
SA00677	4/07/2025	S08	C0261	E109	P037	5	15	3871.32	1481.32
SA00678	29/01/2026	S06	C0116	E048	P035	5	15	1716.11	431.11
SA00679	8/01/2025	S10	C0256	E061	P085	4	20	1253.54	325.54
SA00680	25/02/2026	S09	C0188	E009	P052	5	10	2110.32	260.32
SA00681	10/05/2026	S06	C0058	E149	P049	1	20	365.2	27.2
SA00682	26/05/2025	S09	C0144	E120	P078	4	0	2963.6	1135.6
SA00683	20/06/2026	S10	C0046	E063	P063	5	0	1107.05	232.05
SA00684	16/11/2025	S10	C0028	E088	P082	4	0	2712.88	1116.88
SA00685	26/04/2026	S08	C0263	E121	P067	5	0	3074.35	649.35
SA00686	8/03/2026	S06	C0151	E075	P048	5	10	2568.55	253.55
SA00687	8/11/2025	S10	C0134	E016	P025	2	0	689.56	143.56
SA00688	23/06/2025	S10	C0027	E075	P044	4	20	95.65	-0.35
SA00689	21/10/2025	S08	C0043	E033	P024	5	0	998.8	353.8
SA00690	12/10/2025	S05	C0068	E072	P026	5	0	2840.2	910.2
SA00691	15/01/2025	S02	C0090	E039	P056	3	10	1018.44	433.44
SA00692	29/06/2025	S05	C0121	E125	P059	4	10	1775.34	431.34
SA00693	3/02/2025	S06	C0044	E038	P074	2	20	1077.33	95.33
SA00694	23/05/2026	S07	C0197	E061	P022	5	5	2126.81	926.81
SA00695	4/08/2025	S10	C0177	E014	P003	4	5	750.99	174.99
SA00696	23/02/2025	S03	C0238	E103	P043	3	0	182.49	56.49
SA00697	3/05/2026	S09	C0120	E098	P079	4	10	1211.4	503.4
SA00698	26/09/2025	S03	C0272	E112	P093	4	15	484.09	184.09
SA00699	5/04/2026	S07	C0162	E136	P087	1	10	165.46	38.46
SA00700	29/12/2025	S07	C0140	E086	P004	1	0	93	30
SA00701	11/04/2025	S05	C0201	E119	P049	3	10	1232.55	218.55
SA00702	19/07/2025	S09	C0173	E047	P052	2	20	750.34	10.34
SA00703	11/01/2025	S11	C0005	E018	P086	3	20	1519.22	301.22
SA00704	11/04/2025	S09	C0054	E115	P080	1	15	102.68	30.68
SA00705	18/10/2025	S05	C0099	E009	P080	3	5	344.28	128.28
SA00706	5/04/2025	S01	C0112	E032	P012	1	20	241.3	16.3
SA00707	14/05/2025	S07	C0095	E029	P046	1	0	534.41	215.41
SA00708	29/10/2025	S08	C0039	E117	P031	2	10	1001.27	157.27
SA00709	28/11/2025	S05	C0083	E019	P088	3	15	2224.62	823.62
SA00710	27/01/2026	S07	C0171	E016	P050	3	0	1191.21	447.21
SA00711	2/07/2025	S08	C0036	E126	P007	3	10	104.06	20.06
SA00712	7/02/2026	S03	C0252	E028	P087	2	20	294.14	40.14
SA00713	18/03/2026	S04	C0055	E114	P062	2	20	1533.9	537.9
SA00714	5/02/2025	S02	C0037	E147	P038	3	0	1969.32	979.32
SA00715	20/01/2025	S08	C0077	E001	P034	3	15	147.11	18.11
SA00716	30/09/2025	S03	C0169	E101	P063	1	15	188.2	13.2
SA00717	12/06/2026	S08	C0245	E112	P097	5	0	950.35	200.35
SA00718	20/08/2025	S01	C0197	E124	P061	4	0	840.96	240.96
SA00719	3/01/2026	S06	C0156	E103	P042	1	20	305.76	-1.24
SA00720	10/01/2026	S09	C0175	E021	P071	1	0	765.17	293.17
SA00721	27/07/2025	S03	C0021	E099	P023	4	10	278.89	78.89
SA00722	4/02/2026	S02	C0184	E125	P085	2	10	705.11	241.11
SA00723	14/07/2025	S03	C0019	E050	P020	1	15	81.61	18.61
SA00724	2/09/2025	S08	C0200	E017	P052	1	20	375.17	5.17
SA00725	27/05/2026	S09	C0231	E005	P046	5	10	2404.84	809.84
SA00726	27/02/2025	S06	C0022	E104	P056	1	10	339.48	144.48
SA00727	20/06/2026	S08	C0275	E039	P019	1	5	598.56	230.56
SA00728	15/03/2025	S01	C0073	E126	P041	5	5	1870.93	715.93
SA00729	16/02/2025	S04	C0067	E004	P052	1	15	398.62	28.62
SA00730	11/11/2025	S02	C0234	E044	P019	2	0	1260.12	524.12
SA00731	19/04/2025	S02	C0255	E057	P087	5	0	919.2	284.2
SA00732	13/03/2026	S06	C0206	E084	P024	1	5	189.77	60.77
SA00733	21/05/2025	S06	C0110	E012	P023	1	20	61.98	11.98
SA00734	10/12/2025	S02	C0062	E071	P027	5	5	2554.6	539.6
SA00735	22/06/2025	S06	C0085	E113	P023	2	15	131.7	31.7
SA00736	11/02/2025	S03	C0052	E097	P094	2	20	844.21	178.21
SA00737	14/05/2026	S02	C0004	E002	P042	2	0	764.4	150.4
SA00738	18/10/2025	S07	C0244	E033	P036	2	0	1310.9	522.9
SA00739	5/10/2025	S09	C0231	E106	P038	2	5	1247.24	587.24
SA00740	8/02/2025	S10	C0093	E128	P006	2	5	782.55	274.55
SA00741	5/11/2025	S06	C0215	E002	P043	5	0	304.15	94.15
SA00742	16/07/2025	S02	C0272	E025	P076	5	5	503.45	83.45
